review_id,review_text,rating,rating_text
en_0524203,"Problem with the black cartridge

I would love to give more stars but the black ink doesn't work. The color works fine, but my printer keeps saying there is something wrong with the black cartridge. It won't let me print with it in. I actually had to put my old empty black cartridge back in, in order to print at all.",1,1
en_0330084,"I like the charger

This wall charger is so great.It's a good idea to buy it again.I like it .",4,4
en_0829543,"Great product

Super cute!! Shipping was fast! So far I’m loving this lipstick it is very hydrating on my lips! Would highly recommend! 😊",4,4
en_0350262,"You'' be surprised how light this is

I expected a hefty product with substantial weight. This is light stainless and, if you equate weight with quality, will be disappointed. If you want a light weight kettle, this works well. The whistle is loud and high pitched. Overall, works well.",2,2
en_0703049,"DISSAPPOINTED, BIG TIME!!!!!

I wanted the 3"" , ok ad says 2.75"" the one I got isn't even 2"". The cord is just a cord. It's not solid wood. It is layered and the glued edges can be seen. The top part apparently broke off and you can see where it was just glued on. It dosent look ""artisan made"" , more like a beginner hobbyist. Don't want to go through the hassle of returning it and waiting. Very disappointed. Not worth the total price i spent. This is a 3rd major disappointment. Should have rated the others. Won't be shopping Amazon!!! :(",1,1
en_0174275,"Wont fit like photo.

Its doesnt drape of the shoulder as shown in pic and its not made so that it will.",2,2
en_0645354,"Vinyl doesn't even fit on the turntable properly

The speaker is alright for the price, but the turntable is so small, my records are rubbing against where the needle is held in place and warping the sound of my records. Would not waste your money when the vinyl doesn't even properly fit on the turntable. Pretty disappointed in the product.",0,0
en_0308925,"Curtins

A lot thinner then pictured but still nice",3,3
en_0189887,"These are much smaller than they appear

My daughter still loved these, but I was disappointed in the size. You can possible put one pair of earrings in each, if they are small stud earrings.",2,2
en_0273368,"Time factor

The product is very effective and last all day on your brows. However I would not order again because it took positively too long to arrive. Was it worth the wait? Not really. I waited almost 3 weeks. I would look for a similar product but here in the US.",2,2
en_0671985,"Two Stars

returning don't like",1,1
en_0359399,"Four Stars

The stories were cute and kept your interest",3,3
en_0667622,"Wish it was made as well as ones I’ve purchased in the past years.

Not happy with the over all look. Poorly done.",1,1
en_0615480,"Update: changed mind — not sturdy at all

I really worried about this product after I reading the reviews. I ordered two instead of four, but now plan to order the other two. Putting them together is not difficult, just a little bit tricky. It didn’t take more than 5-10 minutes total. As far as the product goes, it suits my needs. I want them to store shoes under my bed. They roll great. They are certainly sturdy enough for shoes. In the picture you’ll see that the pieces don’t exactly line up perfectly, but for under the bed, it’s not a big deal. I’m happy with the purchase. Update: I’ve changed my mind. I thought they were good enough for my needs, but one is already broken. I now regret having bought four.",1,1
en_0880611,"Sticky

Still chase hair all over the furniture",3,3
en_0266050,"Great coffee bean canister

Great coffee bean canister. Only drawback is that it rests on its hinges a little awkwardly and opens crooked. But seals great. Would buy again.",3,3
en_0679220,"Auto off timer doesn't work with coffee machine - wemo Insight

my main reason for this was to have advertised auto off timer to turn off my coffee machine, however it just doesn't work as expected, when coffee machine is heated and heat element turns off the plug detects it as standby and as result auto off timer just stops counting and when heat element goes on the timer restarts as result the plug never turns off my coffee machine the app can't detect standby of coffee machine as it can't go lower then 2W and there is no rule to set to ignore standby mode for the turn off timer so it's useless device for my use case yes, tech support for wemo was nice, but can't help as it's limitation of the app and / or the plug",1,1
en_0536311,"Garbage. Don't buy

I replaced the batteries 3 times in 2 weeks until it finally just stopped working. Feels cheap because it is cheap. don't waste your money.",0,0
en_0073926,"Perfect

I bought these for my boyfriend and he loves them. He said they're already his favorite pair!",4,4
en_0568776,"Very Rough on the Skin

I ordered this brush a while ago but only used it 2 or 3 times in the shower. It's a regular brush as any, nothing special about it. The brush was very rough on my skin, and it didn't seem like it was helping me. Don't get this product if you can't handle rough brushes or the uncomfortably sturdy bristles. If you wanna brush your skin the same way as you would a greasy pan, this product is right for you.",1,1
en_0284907,"Signing in constantly

I love the idea but during and after each episode, it makes you sign in again using your mobile phone or computer. That gets annoying . Fix that and I'll give 5 stars",1,1
